85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;43;0.28;0.226625;0.034684875;34.684875
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;43;0.28;0.226625;0.028234875;28.234875
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;43;0.28;0.226625;0.028234875;28.234875
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia błyszcząca;24;43;0.28;0.226625;0.034684875;34.684875
85x55mm;1000 szt;Kreda 350g;Dwustronnie kolorowy;Brak folii;24;43;0.28;0.226625;0.021784875;21.784875
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia soft touch;24;43;0.14;0.226625;0.038984875;38.984875
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia Soft touch;24;43;0.14;0.226625;0.026944875;26.944875
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia matowa;24;43;0.14;0.226625;0.028664875;28.664875
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia matowa;24;43;0.14;0.226625;0.022214875;22.214875
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia błyszcząca;24;43;0.14;0.226625;0.022214875;22.214875
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia błyszcząca;24;43;0.14;0.226625;0.028664875;28.664875
85x55mm;1000 szt;Kreda 350g;Jednostronnie kolorowy;Brak folii;24;43;0.14;0.226625;0.015764875;15.764875
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia soft touch;24;22;0.28;0.226625;0.0460515;23.02575
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia Soft touch;24;22;0.28;0.226625;0.0337315;16.86575
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia matowa;24;22;0.28;0.226625;0.0354915;17.74575
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia matowa;24;22;0.28;0.226625;0.0288915;14.44575
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Jednostronna folia błyszcząca;24;22;0.28;0.226625;0.0288915;14.44575
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Dwustronna folia błyszcząca;24;22;0.28;0.226625;0.0354915;17.74575
85x55mm;500 szt;Kreda 350g;Dwustronnie kolorowy;Brak folii;24;22;0.28;0.226625;0.0222915;11.14575
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Dwustronna folia soft touch;24;22;0.14;0.226625;0.0398915;19.94575
85x55mm;500 szt;Kreda 350g;Jednostronnie kolorowy;Jednostronna folia Soft touch;24;22;0.14;0.226625;0.0275715;13.78575
